# BUSCO version is: 5.2.2 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2021-02-19, number of genomes: 26, number of BUSCOs: 3640)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
119441at7898	Complete	NC_007118.7	8844370	8881421	-	381.6	258	https://www.orthodb.org/v10?query=119441at7898	ventral anterior homeobox 2
119463at7898	Complete	NC_007113.7	14208321	14271873	-	248.4	160	https://www.orthodb.org/v10?query=119463at7898	tctex1 domain-containing protein 1
119485at7898	Complete	NC_007122.7	21096387	21099729	+	165.5	135
119526at7898	Complete	NC_007119.7	43342124	43363547	+	334.7	191
119554at7898	Missing
119561at7898	Complete	NW_003335779.1	4450	26171	+	285.4	234	https://www.orthodb.org/v10?query=119561at7898	syndecan-3
119602at7898	Complete	NC_007133.7	38037632	38045029	+	265.6	168	https://www.orthodb.org/v10?query=119602at7898	COMM domain-containing protein 2
119687at7898	Complete	NC_007116.7	40485537	40501641	+	261.9	123	https://www.orthodb.org/v10?query=119687at7898	NADH dehydrogenase 
119726at7898	Complete	NC_007121.7	8408364	8412513	+	330.7	199
119731at7898	Complete	NC_007126.7	19331327	19332742	-	357.3	170	https://www.orthodb.org/v10?query=119731at7898	thymocyte nuclear protein 1
119807at7898	Complete	NC_007126.7	35095213	35098325	-	201.0	135	https://www.orthodb.org/v10?query=119807at7898	biogenesis of lysosome-related organelles complex 1 subunit 3
119842at7898	Complete	NC_007129.7	3052533	3060093	+	342.7	201	https://www.orthodb.org/v10?query=119842at7898	Potassium channel tetramerization domain containing 14
119879at7898	Complete	NC_007132.7	40402672	40411710	-	435.0	560	https://www.orthodb.org/v10?query=119879at7898	nuclear speckle splicing regulatory protein 1
119896at7898	Complete	NC_007121.7	45053707	45055958	-	253.9	130	https://www.orthodb.org/v10?query=119896at7898	Mitochondrial ribosomal protein S24
119901at7898	Complete	NC_007123.7	48220628	48232387	+	218.2	133	https://www.orthodb.org/v10?query=119901at7898	leucine-rich repeat-containing protein 20
119906at7898	Complete	NC_007132.7	9988047	9991378	-	237.2	132	https://www.orthodb.org/v10?query=119906at7898	endothelial cell-specific molecule 1
119924at7898	Complete	NC_007121.7	28308391	28308918	+	276.0	148	https://www.orthodb.org/v10?query=119924at7898	Peptidyl-tRNA hydrolase 2
119932at7898	Missing
119977at7898	Complete	NC_007115.7	17310389	17326209	+	216.2	133	https://www.orthodb.org/v10?query=119977at7898	insulin-like growth factor I
120040at7898	Complete	NC_007118.7	16549011	16558661	-	324.8	166	https://www.orthodb.org/v10?query=120040at7898	cysteine and glycine-rich protein 3
120088at7898	Complete	NC_007118.7	34237192	34240437	+	261.5	164	https://www.orthodb.org/v10?query=120088at7898	TIMELESS-interacting protein
120150at7898	Complete	NC_007119.7	1637118	1648417	-	304.2	159	https://www.orthodb.org/v10?query=120150at7898	protein DGCR6-like
120168at7898	Complete	NC_007118.7	67469010	67476444	+	419.9	198	https://www.orthodb.org/v10?query=120168at7898	60S ribosomal protein L13
120169at7898	Complete	NC_007117.7	40451634	40454814	-	195.4	128	https://www.orthodb.org/v10?query=120169at7898	von Hippel-Lindau disease tumor suppressor
120202at7898	Complete	NC_007122.7	44932851	44935968	+	340.4	216	https://www.orthodb.org/v10?query=120202at7898	protein C21orf2
120216at7898	Duplicated	NC_007115.7	12620776	12678111	+	292.5	141
120216at7898	Duplicated	NC_007118.7	28110095	28125557	-	323.6	143
120238at7898	Complete	NC_007113.7	44192929	44199086	-	263.5	142	https://www.orthodb.org/v10?query=120238at7898	succinate dehydrogenase cytochrome b560 subunit, mitochondrial
120265at7898	Complete	NC_007125.7	34558853	34561114	+	158.3	154	https://www.orthodb.org/v10?query=120265at7898	securin-like
120332at7898	Complete	NC_007128.7	24926781	24936432	-	158.6	216	https://www.orthodb.org/v10?query=120332at7898	glutamate-rich protein 1
120440at7898	Complete	NC_007116.7	64853436	64855957	+	307.0	145	https://www.orthodb.org/v10?query=120440at7898	Peptidyl-prolyl cis-trans isomerase
120503at7898	Complete	NC_007121.7	29890830	29892485	-	377.9	178	https://www.orthodb.org/v10?query=120503at7898	brain-specific homeobox protein homolog
120510at7898	Complete	NC_007116.7	72384886	72390138	-	329.3	194	https://www.orthodb.org/v10?query=120510at7898	WW domain-binding protein 1-like
120540at7898	Complete	NC_007121.7	2582399	2584597	+	294.0	142
120581at7898	Complete	NC_007129.7	39416699	39419192	+	286.6	167	https://www.orthodb.org/v10?query=120581at7898	LysM, putative peptidoglycan-binding, domain containing 2
120644at7898	Complete	NC_007132.7	36612688	36619543	-	235.9	152	https://www.orthodb.org/v10?query=120644at7898	nucleolar protein 16
120668at7898	Complete	NC_007136.7	26834109	26842816	-	234.7	158	https://www.orthodb.org/v10?query=120668at7898	COMM domain-containing protein 4
120688at7898	Complete	NC_007113.7	31842365	31851430	+	299.3	186	https://www.orthodb.org/v10?query=120688at7898	MLN64 N-terminal domain homolog
120762at7898	Complete	NC_007123.7	25098447	25110665	+	312.4	184	https://www.orthodb.org/v10?query=120762at7898	phosphatidylinositol-glycan biosynthesis class F protein
120803at7898	Complete	NC_007125.7	22140508	22151873	-	252.3	137	https://www.orthodb.org/v10?query=120803at7898	nudC domain-containing protein 2
120813at7898	Complete	NC_007116.7	32883831	32886780	+	248.6	128	https://www.orthodb.org/v10?query=120813at7898	Ribosomal protein L12
120849at7898	Complete	NC_007112.7	29058838	29060889	-	256.8	170	https://www.orthodb.org/v10?query=120849at7898	gem-associated protein 8
120870at7898	Complete	NC_007114.7	48613707	48614303	+	166.2	123	https://www.orthodb.org/v10?query=120870at7898	RING finger protein 222
120916at7898	Complete	NC_007124.7	44857118	44888341	+	255.4	151	https://www.orthodb.org/v10?query=120916at7898	protein archease
120918at7898	Complete	NC_007125.7	30967720	30971151	-	208.2	122	https://www.orthodb.org/v10?query=120918at7898	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
120952at7898	Complete	NC_007118.7	61284002	61288438	-	249.9	140	https://www.orthodb.org/v10?query=120952at7898	RWD domain-containing protein 4
120998at7898	Complete	NC_007129.7	50803853	50823025	+	513.7	263
121111at7898	Complete	NC_007117.7	54438528	54442870	-	258.1	135	https://www.orthodb.org/v10?query=121111at7898	protein SYS1 homolog
121154at7898	Complete	NC_007128.7	43032560	43035806	+	231.1	115	https://www.orthodb.org/v10?query=121154at7898	iron-sulfur cluster assembly 2 homolog, mitochondrial
121198at7898	Complete	NC_007125.7	22109375	22113528	-	271.0	170	https://www.orthodb.org/v10?query=121198at7898	polyamine-modulated factor 1-like
121209at7898	Complete	NC_007117.7	59351208	59356948	-	221.5	157	https://www.orthodb.org/v10?query=121209at7898	protein FAM210B
121252at7898	Missing
121263at7898	Complete	NC_007112.7	52203562	52208902	-	257.8	172	https://www.orthodb.org/v10?query=121263at7898	mitochondrial cardiolipin hydrolase
121271at7898	Complete	NC_007126.7	1152004	1162037	+	253.9	174
121320at7898	Complete	NC_007132.7	19368981	19373366	+	151.7	119	https://www.orthodb.org/v10?query=121320at7898	probetacellulin-like
121355at7898	Complete	NC_007134.7	310582	313345	+	293.1	155	https://www.orthodb.org/v10?query=121355at7898	transcription initiation factor TFIID subunit 11
121382at7898	Complete	NC_007131.7	32141750	32148356	-	393.5	402	https://www.orthodb.org/v10?query=121382at7898	Centrosomal protein 57, like 1
121394at7898	Complete	NC_007128.7	7727850	7728731	-	419.0	240	https://www.orthodb.org/v10?query=121394at7898	syntaxin-11-like
121451at7898	Complete	NC_007129.7	35403444	35407284	-	482.3	242	https://www.orthodb.org/v10?query=121451at7898	U1 small nuclear ribonucleoprotein A
121501at7898	Complete	NC_007121.7	7727655	7734377	-	205.4	150	https://www.orthodb.org/v10?query=121501at7898	sorting nexin-24
121503at7898	Complete	NC_007131.7	38674705	38716383	+	309.0	167	https://www.orthodb.org/v10?query=121503at7898	protein Mpv17
121539at7898	Complete	NC_007115.7	1725131	1730109	+	353.0	182
121548at7898	Complete	NC_007121.7	17543843	17550208	-	331.9	208	https://www.orthodb.org/v10?query=121548at7898	spindle and kinetochore-associated protein 1
121575at7898	Complete	NC_007128.7	11500980	11504976	+	198.5	136	https://www.orthodb.org/v10?query=121575at7898	EF-hand calcium-binding domain-containing protein 2
121580at7898	Complete	NC_007123.7	4217419	4220604	-	269.5	137	https://www.orthodb.org/v10?query=121580at7898	Vitamin K epoxide reductase complex, subunit 1
121663at7898	Fragmented	NC_007125.7	39155	41388	+	97.6	66	https://www.orthodb.org/v10?query=121663at7898	transmembrane protein 128
121672at7898	Complete	NC_007115.7	28372168	28373821	-	238.1	150	https://www.orthodb.org/v10?query=121672at7898	EKC/KEOPS complex subunit TPRKB
121682at7898	Complete	NC_007113.7	44401058	44405994	-	236.6	149	https://www.orthodb.org/v10?query=121682at7898	protein PIH1D3
121884at7898	Complete	NC_007119.7	25812079	25816885	-	289.7	149	https://www.orthodb.org/v10?query=121884at7898	transcription initiation factor TFIID subunit 10
121894at7898	Complete	NC_007118.7	14512202	14535777	-	276.8	133	https://www.orthodb.org/v10?query=121894at7898	Mitochondrial ribosomal protein S11
121971at7898	Complete	NC_007122.7	16041202	16062732	+	209.5	123	https://www.orthodb.org/v10?query=121971at7898	type-1 angiotensin II receptor-associated protein
122037at7898	Duplicated	NC_007128.7	6279807	6282517	+	236.9	134	https://www.orthodb.org/v10?query=122037at7898	dual specificity protein phosphatase 23
122037at7898	Duplicated	NC_007131.7	43113612	43117872	+	218.0	133	https://www.orthodb.org/v10?query=122037at7898	dual specificity protein phosphatase 23
122116at7898	Complete	NC_007128.7	31606862	31609302	-	238.1	173	https://www.orthodb.org/v10?query=122116at7898	HAUS augmin-like complex subunit 2
122122at7898	Complete	NC_007136.7	36287892	36292165	-	309.0	184	https://www.orthodb.org/v10?query=122122at7898	Fanconi anemia core complex-associated protein 24
122208at7898	Complete	NC_007136.7	20694422	20701596	+	278.2	150	https://www.orthodb.org/v10?query=122208at7898	kxDL motif-containing protein 1
122218at7898	Complete	NC_007124.7	48748773	48756040	-	265.7	166	https://www.orthodb.org/v10?query=122218at7898	cancer-related nucleoside-triphosphatase
122289at7898	Complete	NC_007118.7	52154554	52157776	+	268.8	160	https://www.orthodb.org/v10?query=122289at7898	transmembrane protein 208
122398at7898	Complete	NC_007118.7	55532644	55539706	-	255.5	145
122416at7898	Duplicated	NC_007116.7	64167749	64168333	-	216.5	154	https://www.orthodb.org/v10?query=122416at7898	Myosin, light chain 1, alkali
122416at7898	Duplicated	NC_007120.7	38997156	39005268	-	253.3	154	https://www.orthodb.org/v10?query=122416at7898	Myosin, light chain 1, alkali
122499at7898	Duplicated	NC_007117.7	54154965	54164905	+	304.2	147	https://www.orthodb.org/v10?query=122499at7898	Nudix (nucleoside diphosphate linked moiety X)-type motif 3a
122499at7898	Duplicated	NC_007134.7	3713802	3721072	-	301.1	154	https://www.orthodb.org/v10?query=122499at7898	Nudix (nucleoside diphosphate linked moiety X)-type motif 3a
122554at7898	Fragmented	NC_007131.7	48588803	48604096	-	139.0	96
122559at7898	Complete	NC_007112.7	41771657	41793831	-	269.4	117	https://www.orthodb.org/v10?query=122559at7898	RING finger protein 24 isoform X1
122590at7898	Complete	NC_007129.7	34542712	34549634	-	335.9	167	https://www.orthodb.org/v10?query=122590at7898	translocon-associated protein subunit gamma
122660at7898	Complete	NC_007133.7	38930914	38934715	-	258.8	132	https://www.orthodb.org/v10?query=122660at7898	nuclear cap-binding protein subunit 2
122672at7898	Complete	NC_007119.7	16734085	16738109	-	207.3	139	https://www.orthodb.org/v10?query=122672at7898	NADH dehydrogenase 
122740at7898	Complete	NC_007114.7	40284913	40287403	+	177.5	71	https://www.orthodb.org/v10?query=122740at7898	protein BUD31 homolog
122747at7898	Complete	NC_007127.7	46209141	46209506	+	226.7	114	https://www.orthodb.org/v10?query=122747at7898	bolA-like protein 1
122828at7898	Complete	NC_007117.7	58917870	58918670	+	348.9	219	https://www.orthodb.org/v10?query=122828at7898	DNA damage-inducible transcript 3 protein
122857at7898	Complete	NC_007133.7	36524396	36529960	-	247.4	111	https://www.orthodb.org/v10?query=122857at7898	DNA-directed RNA polymerases I, II, and III subunit RPABC3
122954at7898	Complete	NC_007119.7	41274554	41279130	-	205.6	133	https://www.orthodb.org/v10?query=122954at7898	ribonuclease P/MRP protein subunit POP5
122962at7898	Complete	NC_007131.7	19562779	19575336	+	269.8	147	https://www.orthodb.org/v10?query=122962at7898	nucleoside diphosphate kinase 6
122989at7898	Complete	NC_007128.7	35225767	35229350	-	279.7	147	https://www.orthodb.org/v10?query=122989at7898	integrin beta-1-binding protein 1
123003at7898	Complete	NC_007115.7	13925599	13931277	-	311.9	195
123040at7898	Complete	NC_007112.7	514087	517661	+	214.1	130
123053at7898	Missing
123062at7898	Complete	NC_007129.7	30508728	30510072	+	226.9	154
123076at7898	Complete	NC_007127.7	32729371	32734624	+	207.0	135	https://www.orthodb.org/v10?query=123076at7898	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3
123126at7898	Complete	NC_007127.7	27616818	27621592	+	270.3	132	https://www.orthodb.org/v10?query=123126at7898	Golgi-associated plant pathogenesis-related protein 1
123149at7898	Complete	NC_007131.7	2118580	2134499	-	289.0	160	https://www.orthodb.org/v10?query=123149at7898	transmembrane protein 244
123172at7898	Complete	NC_007126.7	8394879	8399555	+	223.5	129	https://www.orthodb.org/v10?query=123172at7898	transmembrane protein 160
123197at7898	Complete	NC_007129.7	34146990	34156748	-	256.7	190	https://www.orthodb.org/v10?query=123197at7898	protein C3orf33 homolog isoform X1
123204at7898	Complete	NC_007134.7	28323112	28325758	+	215.5	115	https://www.orthodb.org/v10?query=123204at7898	Baculoviral IAP repeat containing 5b
123220at7898	Complete	NC_007130.7	23919086	23920660	+	209.0	107	https://www.orthodb.org/v10?query=123220at7898	SNARE-associated protein Snapin
123296at7898	Complete	NC_007118.7	34493060	34496054	+	255.7	135	https://www.orthodb.org/v10?query=123296at7898	calmodulin-like protein 4
123421at7898	Complete	NC_007133.7	11618463	11625846	-	204.5	127	https://www.orthodb.org/v10?query=123421at7898	glucagon-1-like
123447at7898	Complete	NC_007128.7	53320943	53321575	-	236.5	187	https://www.orthodb.org/v10?query=123447at7898	protein FAM181A
123608at7898	Complete	NC_007121.7	34958801	34961113	+	280.3	149	https://www.orthodb.org/v10?query=123608at7898	regulatory factor X-associated protein
123631at7898	Fragmented	NC_007124.7	40749555	40754018	-	168.7	99	https://www.orthodb.org/v10?query=123631at7898	MORN repeat-containing protein 4
123675at7898	Complete	NC_007114.7	50273117	50277869	-	245.2	149	https://www.orthodb.org/v10?query=123675at7898	ADP-ribosylation factor-like protein 16
123700at7898	Complete	NC_007116.7	69780662	69783511	+	212.1	116	https://www.orthodb.org/v10?query=123700at7898	probable peptide chain release factor C12orf65 homolog, mitochondrial
123755at7898	Complete	NC_007118.7	59169150	59175838	+	292.2	131
123806at7898	Complete	NC_007127.7	33121450	33140008	+	256.4	157
123818at7898	Complete	NC_007114.7	19357722	19363501	+	244.7	175	https://www.orthodb.org/v10?query=123818at7898	kinetochore protein Spc24
123835at7898	Complete	NC_007134.7	46031811	46034519	-	254.8	160	https://www.orthodb.org/v10?query=123835at7898	UPF0690 protein C1orf52 homolog
123839at7898	Complete	NC_007127.7	25664397	25672433	+	249.8	187	https://www.orthodb.org/v10?query=123839at7898	E3 SUMO-protein ligase NSE2
123912at7898	Complete	NC_007116.7	20116445	20122911	-	230.5	145	https://www.orthodb.org/v10?query=123912at7898	peroxisomal membrane protein 2
123914at7898	Missing
124008at7898	Complete	NC_007126.7	15232910	15237047	+	292.4	141	https://www.orthodb.org/v10?query=124008at7898	mediator of RNA polymerase II transcription subunit 29
124022at7898	Complete	NC_007127.7	4533627	4540706	+	232.6	149	https://www.orthodb.org/v10?query=124022at7898	TCF3 fusion partner
124058at7898	Complete	NC_007125.7	33264659	33265398	+	287.8	129	https://www.orthodb.org/v10?query=124058at7898	PDZ domain-containing protein 11
124088at7898	Complete	NC_007120.7	54712990	54716118	-	249.2	133	https://www.orthodb.org/v10?query=124088at7898	trafficking protein particle complex subunit 2
124143at7898	Complete	NC_007135.7	7992417	7994633	-	198.9	129	https://www.orthodb.org/v10?query=124143at7898	biogenesis of lysosome-related organelles complex 1 subunit 5
124200at7898	Complete	NC_007130.7	25680220	25693738	-	348.2	217	https://www.orthodb.org/v10?query=124200at7898	Biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino
124201at7898	Complete	NC_007119.7	17168233	17173443	+	224.9	188
124207at7898	Complete	NC_007119.7	36582982	36589199	+	276.2	168	https://www.orthodb.org/v10?query=124207at7898	polyglutamine-binding protein 1
124234at7898	Complete	NC_007123.7	312450	314901	-	155.2	102	https://www.orthodb.org/v10?query=124234at7898	6-pyruvoyl tetrahydrobiopterin synthase
124238at7898	Complete	NC_007123.7	33817482	33818613	+	226.7	125	https://www.orthodb.org/v10?query=124238at7898	Mitochondrial ribosomal protein L43
124297at7898	Complete	NC_007123.7	20336312	20337179	+	215.2	128	https://www.orthodb.org/v10?query=124297at7898	hemoglobin subunit alpha-D-like
124333at7898	Complete	NC_007133.7	15429896	15437140	-	226.4	117	https://www.orthodb.org/v10?query=124333at7898	Ribonuclease P 21 subunit
